ID,order,family,specie,y,x
6871,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-22,9661","-43,4797"
5765,Characiformes,Crenuchidae,Characidium vidali,"-22,5725","-43,1967"
6481,Siluriformes,Loricariidae,Loricariichthys castaneus,"-22,7131","-42,9525"
387,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9564","-43,29"
5703,Characiformes,Crenuchidae,Characidium vidali,"-22,4942","-42,9981"
670,Diptera,Chironomidae,Sem Informações,"-22,4818","-43,0133"
2424,Actinopterygii,Siluriformes,Acentronichthys,"-22,6133","-43,4428"
3238,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,8153"
3740,Odonata,Aeshnidae,Anax concolor,"-22,5447","-42,8121"
1507,Actinopterygii,Atheriniformes,Atherinella,"-22,9367","-42,8587"
703,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
2103,Actinopterygii,Gymnotiformes,Gymnotus,"-22,9721","-43,033"
5247,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
3239,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,8153"
6947,Cyprinodontiformes,Poeciliidae,Sem informação,"-23,0167","-43,5167"
3374,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5216","-42,6301"
4716,Characiformes,Characidae,Mimagoniates microlepis,"-22,4336","-42,7606"
3879,Odonata,Aeshnidae,Anax concolor,"-22,5413","-42,8087"
4588,Characiformes,Characidae,Astyanax scabripinnis,"-22,5725","-43,1967"
1003,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6676,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-22,9939","-43,4953"
379,Trichoptera,Ecnomidae,Sem Informações,"-22,9488","-43,286"
4427,Characiformes,Characidae,Astyanax hastatus,"-22,9728","-43,4197"
5054,Characiformes,Characidae,Oligosarcus hepsetus,"-22,8665","-43,0031"
4975,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,4736","-42,7606"
1233,Actinopterygii,Pleuronectiformes,Achirus,"-22,9375","-42,7862"
3828,Odonata,Aeshnidae,Anax concolor,"-22,4247","-42,743"
1411,Actinopterygii,Atheriniformes,Atherinella,"-22,7147","-43,1319"
6260,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,525","-43,0314"
5564,Characiformes,Crenuchidae,Sem informação,"-22,5922","-43,1122"
747,Ephemeroptera,Leptophlebiidae,Sem Informações,"-22,9349","-43,4485"
6233,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6211","-43,2419"
6917,Siluriformes,Trichomycteridae,Trichomycterus zonatus,"-22,6","-43,4153"
3301,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
6128,Siluriformes,Loricariidae,Kronichthys heylandi,"-22,5869","-43,4072"
6103,Siluriformes,Loricariidae,Rineloricaria steindachneri,"-22,5707","-43,3169"
6639,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0136","-43,4833"
439,Trichoptera,Helicopsychidae,Sem Informações,"-22,9585","-43,2774"
3328,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8017"
3272,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8133"
3336,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9543","-42,695"
2380,Actinopterygii,Siluriformes,Acentronichthys,"-22,6152","-42,7362"
2800,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4156","-42,5876"
4980,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
6510,Siluriformes,Loricariidae,Sem informação,"-22,8125","-42,6569"
3079,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,5572","-43,2772"
3852,Odonata,Aeshnidae,Anax concolor,"-22,544","-42,8123"
3724,Odonata,Aeshnidae,Gynacantha nervosa,"-22,451","-42,7708"
3231,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
6439,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,5783","-43,0639"
3296,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
3304,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
4098,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
1117,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
44,Trichoptera,Philopotamidae,Sem Informações,"-22,9542","-43,2916"
1158,Insecta,Odonata,Tramea,"-22,453","-42,772"
2126,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5723","-43,0346"
1468,Actinopterygii,Atheriniformes,Atherinella,"-22,945","-42,7507"
1046,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
395,Trichoptera,Hydropsychidae,Sem Informações,"-22,9578","-43,289"
3337,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9543","-42,695"
4000,Characiformes,Anostomidae,Leporinus copelandii,"-22,9417","-43,2083"
150,Trichoptera,Leptoceridae,Triplectides gracilis,"-22,4306","-42,7707"
2828,Actinopterygii,Siluriformes,Neoplecostomus,"-22,3962","-42,5845"
999,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6667,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9431","-43,4136"
2379,Actinopterygii,Siluriformes,Rhamdia,"-22,5533","-42,693"
1011,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1050,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
3280,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9492","-42,704"
712,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
4084,Cyprinodontiformes,Anablepidae,Jenynsia multidentata,"-23,0167","-43,4167"
1005,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
7079,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,5817","-43,1633"
5648,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9661","-43,4797"
1546,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
4465,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-23,0231","-43,5017"
1289,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
22,Trichoptera,Anomalopsychidae,Sem Informações,"-22,9542","-43,2916"
6129,Siluriformes,Heptapteridae,Sem informação,"-22,5694","-43,1989"
5797,Characiformes,Crenuchidae,Characidium vidali,"-22,4356","-42,7589"
6053,Siluriformes,Loricariidae,Sem informação,"-22,4336","-42,7606"
6491,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,5817","-43,1633"
3725,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,5445","-42,8118"
3258,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8133"
1157,Insecta,Odonata,Tramea,"-22,453","-42,772"
2298,Actinopterygii,Siluriformes,Acentronichthys,"-22,5958","-43,2031"
1164,Insecta,Odonata,Erythemis,"-22,453","-42,772"
825,Insecta,Coleoptera,Sem Informações,"-22,9489","-43,2858"
6127,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,5707","-43,3169"
2930,Actinopterygii,Siluriformes,Schizolecis,"-22,5925","-43,414"
1172,Insecta,Odonata,Micrathyria,"-22,453","-42,772"
1062,Insecta,Odonata,Sem Informações,"-22,9567","-43,2781"
4879,Characiformes,Characidae,Mimagoniates microlepis,"-22,6133","-43,4108"
4482,Characiformes,Characidae,Astyanax taeniatus,"-22,9661","-43,4797"
6756,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9683","-43,4942"
1332,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9736","-43,2108"
5551,Characiformes,Crenuchidae,Characidium alipioi,"-22,5792","-43,434"
1140,Insecta,Odonata,Erythemis,"-22,453","-42,772"
3351,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9633","-42,8403"
5725,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
1855,Actinopterygii,Characiformes,Characidium,"-22,4936","-42,9083"
6862,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,4489","-42,7717"
3691,Hemiptera,Veliidae,Sem informaçao,"-22,9488","-43,2861"
3103,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9737","-43,2108"
1102,Insecta,Odonata,Dythemis,"-22,959","-43,2774"
5863,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,9997","-43,4231"
4914,Characiformes,Characidae,Bryconamericus tenuis,"-22,5031","-42,894"
152,Trichoptera,Sem Informações,Sem Informações,"-22,5167","-42,9833"
5821,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,9706","-43,4817"
6316,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,4353","-42,7589"
3801,Odonata,Aeshnidae,Castoraeschna castor,"-22,4707","-42,7584"
1181,Insecta,Odonata,Orthemis,"-22,453","-42,772"
2539,Actinopterygii,Siluriformes,Parotocinclus,"-22,6211","-43,2419"
2808,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,5249","-43,0317"
2164,Actinopterygii,Gymnotiformes,Gymnotus,"-22,6152","-42,7362"
1301,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
396,Trichoptera,Hydropsychidae,Sem Informações,"-22,9594","-43,2778"
6893,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9161","-42,9286"
5245,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5911","-43,0906"
5680,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
6327,Siluriformes,Loricariidae,Rineloricaria nigricauda,"-22,4353","-42,7589"
1880,Actinopterygii,Characiformes,Characidium,"-22,4156","-42,5876"
3321,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
4625,Characiformes,Characidae,Sem informaçao,"-22,5969","-43,142"
2300,Actinopterygii,Siluriformes,Rhamdia,"-22,5723","-43,0346"
1473,Actinopterygii,Atheriniformes,Atherinella,"-22,951","-42,8133"
3840,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4523","-42,7713"
6395,Siluriformes,Loricariidae,Ancistrus multispinis,"-22,4397","-42,6353"
1466,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
983,Actinopterygii,Siluriformes,Trichomycterus,"-22,5912","-43,4323"
4497,Characiformes,Characidae,Astyanax hastatus,"-22,95","-43,5"
879,Actinopterygii,Siluriformes,Trichomycterus,"-22,5869","-43,4072"
932,Actinopterygii,Siluriformes,Trichomycterus,"-22,4156","-42,5876"
1132,Insecta,Odonata,Erythemis,"-22,453","-42,772"
6796,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-22,9667","-43,45"
5686,Characiformes,Crenuchidae,Characidium vidali,"-22,5428","-43,0664"
6135,Siluriformes,Loricariidae,Hemipsilichthys gobio,"-22,5922","-43,1122"
455,Trichoptera,Leptoceridae,Sem Informações,"-22,9594","-43,2778"
2859,Actinopterygii,Siluriformes,Parotocinclus,"-22,6006","-43,0917"
1313,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
1520,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
3823,Odonata,Aeshnidae,Anax concolor,"-22,5416","-42,8089"
1006,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6881,Siluriformes,Trichomycteridae,Listrura nematopteryx,"-22,7856","-43,3117"
1038,Insecta,Odonata,Heteragrion,"-22,959","-43,2774"
1166,Insecta,Odonata,Erythemis,"-22,453","-42,772"
2399,Actinopterygii,Siluriformes,Rhamdia,"-22,575","-43,3636"
4973,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
7153,Siluriformes,Trichomycteridae,Sem informação,"-22,5658","-43,1836"
6575,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9547","-43,4897"
878,Actinopterygii,Siluriformes,Trichomycterus,"-22,5792","-43,4344"
1493,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
6645,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9689","-43,4292"
2931,Actinopterygii,Siluriformes,Hisonotus,"-22,5925","-43,414"
3,Trichoptera,Helicopsychidae,Sem Informações,"-22,9564","-43,2899"
3795,Odonata,Aeshnidae,Rhionaeschna serrana,"-22,4512","-42,7711"
875,Actinopterygii,Siluriformes,Trichomycterus,"-22,5831","-43,4694"
1224,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
4931,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
1695,Actinopterygii,Siluriformes,Scleromystax,"-22,4511","-42,6485"
4627,Characiformes,Characidae,Sem informaçao,"-22,5933","-43,1219"
1534,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
6557,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9078","-43,2253"
41,Trichoptera,Leptoceridae,Triplectides gracilis,"-22,9542","-43,2916"
6844,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0167","-43,5167"
1211,Actinopterygii,Pleuronectiformes,Achirus,"-22,9492","-42,704"
1879,Actinopterygii,Characiformes,Characidium,"-22,4419","-42,627"
154,Trichoptera,Sem Informações,Sem Informações,"-22,4833","-42,9833"
876,Actinopterygii,Siluriformes,Trichomycterus,"-22,5842","-43,4333"
5589,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6753","-42,9733"
2243,Actinopterygii,Siluriformes,Rhamdia,"-22,6136","-43,2281"
1887,Actinopterygii,Characiformes,Characidium,"-22,3956","-42,5845"
3737,Odonata,Aeshnidae,Anax concolor,"-22,5444","-42,8118"
6482,Siluriformes,Heptapteridae,Sem informação,"-22,4356","-42,7589"
3999,Characiformes,Anostomidae,Leporinus copelandii,"-22,8917","-43,2917"
4239,Carangiaria,Centropomidae,Centropomus undecimalis,"-22,7131","-42,9519"
5531,Characiformes,Crenuchidae,Sem informação,"-22,5839","-43,1658"
1151,Insecta,Odonata,Orthemis,"-22,453","-42,772"
6365,Siluriformes,Heptapteridae,Sem informação,"-22,5428","-43,0664"
2898,Actinopterygii,Siluriformes,Ancistrus,"-22,6147","-43,3889"
3819,Odonata,Aeshnidae,Remartinia luteipennis,"-22,4522","-42,7709"
6567,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-22,9547","-43,4897"
5033,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6231","-43,2306"
2425,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,6133","-43,4428"
1655,Actinopterygii,Siluriformes,Scleromystax,"-22,5869","-43,4072"
4783,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
2936,Actinopterygii,Siluriformes,Parotocinclus,"-22,6122","-43,4181"
3796,Odonata,Aeshnidae,Rhionaeschna serrana,"-22,4511","-42,7711"
5838,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,9683","-43,4964"
5522,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
4872,Characiformes,Characidae,Astyanax taeniatus,"-22,5914","-43,0908"
1228,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
425,Trichoptera,Sericostomatidae,Sem Informações,"-22,9489","-43,2858"
7085,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-22,5167","-42,9667"
4873,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5944","-43,1317"
6883,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9","-43,4333"
5664,Characiformes,Crenuchidae,Characidium interruptum,"-22,4353","-42,7589"
5171,Characiformes,Characidae,Sem informaçao,"-22,6139","-43,4111"
1049,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
391,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9555","-43,2777"
1124,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
6014,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4336","-42,7606"
958,Actinopterygii,Siluriformes,Trichomycterus,"-22,4506","-42,6458"
2285,Actinopterygii,Siluriformes,Acentronichthys,"-22,5039","-42,8931"
3730,Odonata,Aeshnidae,Gynacantha mexicana,"-22,5414","-42,8087"
7110,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,9147","-42,9139"
1315,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
1720,Actinopterygii,Siluriformes,Scleromystax,"-22,6152","-42,7362"
2532,Actinopterygii,Siluriformes,Hypostomus,"-22,6211","-43,2419"
7080,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-22,5336","-42,9281"
5523,Characiformes,Crenuchidae,Characidium alipioi,"-22,5694","-43,1989"
6058,Siluriformes,Loricariidae,Sem informação,"-22,4796","-42,6573"
1262,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,945","-42,7507"
4371,Siluriformes,Callichthyidae,Corydoras nattereri,"-22,5031","-42,894"
4292,Siluriformes,Callichthyidae,Hoplosternum littorale,"-22,7131","-42,9519"
4934,Characiformes,Characidae,Spintherobolus broccae,"-22,4489","-42,7717"
2860,Actinopterygii,Siluriformes,Rineloricaria,"-22,6006","-43,0917"
7129,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,9147","-42,9139"
4993,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
2547,Actinopterygii,Siluriformes,Schizolecis,"-22,6042","-43,2211"
6709,Siluriformes,Trichomycteridae,Trichomycterus paquequerensis,"-22,5869","-43,4072"
5935,Siluriformes,Loricariidae,Rineloricaria nigricauda,"-22,4164","-42,753"
2861,Actinopterygii,Siluriformes,Otothyris,"-22,6006","-43,0917"
4620,Characiformes,Characidae,Sem informaçao,"-22,5831","-43,4469"
4594,Characiformes,Characidae,Sem informaçao,"-22,5742","-43,1961"
4850,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6211","-43,2419"
3373,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
603,Basommatophora,Physidae,Sem Informações,"-22,7272","-42,7283"
3245,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,8153"
5684,Characiformes,Crenuchidae,Characidium vidali,"-22,4942","-42,9981"
3355,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9633","-42,8403"
6552,Siluriformes,Loricariidae,Pseudotothyris janeirensis,"-22,6133","-43,4108"
2536,Actinopterygii,Siluriformes,Hypostomus,"-22,5869","-43,4072"
6309,Siluriformes,Heptapteridae,Sem informação,"-22,5989","-43,1464"
1090,Insecta,Odonata,Sem Informações,"-22,9567","-43,2781"
6983,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,5944","-43,1317"
3805,Odonata,Aeshnidae,Gynacantha nervosa,"-22,451","-42,771"
6078,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,5858","-43,0692"
3835,Odonata,Aeshnidae,Anax concolor,"-22,5442","-42,8118"
1550,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
6432,Siluriformes,Loricariidae,Sem informação,"-22,4356","-42,7589"
945,Actinopterygii,Siluriformes,Trichomycterus,"-22,6152","-42,7362"
4626,Characiformes,Characidae,Sem informaçao,"-22,5725","-43,1967"
6769,Siluriformes,Pimelodidae,Pseudoplatystoma corruscans,"-22,853","-43,4882"
1123,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
1207,Actinopterygii,Pleuronectiformes,Achirus,"-22,951","-42,8133"
3743,Odonata,Aeshnidae,Anax concolor,"-22,5408","-42,8108"
1515,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
1145,Insecta,Odonata,Erythemis,"-22,453","-42,772"
951,Actinopterygii,Siluriformes,Trichomycterus,"-22,5797","-43,4208"
1159,Insecta,Odonata,Tramea,"-22,453","-42,772"
3073,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,6136","-43,2281"
1826,Actinopterygii,Characiformes,Characidium,"-22,5792","-43,434"
6505,Siluriformes,Heptapteridae,Sem informação,"-22,5031","-42,894"
4992,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
701,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
3313,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
1222,Actinopterygii,Pleuronectiformes,Achirus,"-22,9367","-42,7222"
6773,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9683","-43,4942"
847,Insecta,Coleoptera,Heterelmis,"-22,9595","-43,2749"
1535,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
6404,Siluriformes,Loricariidae,Ancistrus multispinis,"-22,4211","-42,7386"
2807,Actinopterygii,Siluriformes,Schizolecis,"-22,5249","-43,0317"
3237,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,8153"
435,Trichoptera,Polycentropodidae,Sem Informações,"-22,9488","-43,2693"
3994,Cyprinodontiformes,Anablepidae,Jenynsia lineata,"-22,8917","-43,2917"
3233,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
468,Trichoptera,Philopotamidae,Sem Informações,"-22,9542","-43,2916"
3739,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4527","-42,7712"
6669,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-22,7131","-42,9519"
1064,Insecta,Odonata,Acanthagrion,"-22,959","-43,2774"
6640,Siluriformes,Trichomycteridae,Trichomycterus zonatus,"-22,9228","-43,4428"
1111,Insecta,Odonata,Erythrodiplax,"-22,959","-43,2774"
1854,Actinopterygii,Characiformes,Characidium,"-22,4994","-42,9786"
1395,Actinopterygii,Atheriniformes,Atherinella,"-22,9297","-43,1225"
6317,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,5869","-43,4072"
5468,Characiformes,Crenuchidae,Sem informação,"-22,4328","-42,7694"
4657,Characiformes,Characidae,Mimagoniates microlepis,"-22,9683","-43,4942"
5692,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
4408,Characiformes,Characidae,Sem informaçao,"-22,8665","-43,0031"
1169,Insecta,Odonata,Erythemis,"-22,453","-42,772"
4889,Characiformes,Characidae,Mimagoniates microlepis,"-22,4356","-42,7589"
1103,Insecta,Odonata,Erythrodiplax,"-22,959","-43,2774"
7162,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,4397","-42,6353"
6249,Siluriformes,Heptapteridae,Pimelodella lateristriga,"-22,9661","-43,4797"
3721,Odonata,Aeshnidae,Anax amazili,"-22,451","-42,7708"
1259,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,8153"
1120,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
5529,Characiformes,Crenuchidae,Characidium vidali,"-22,5792","-43,434"
1174,Insecta,Odonata,Erythemis,"-22,453","-42,772"
23,Trichoptera,Anomalopsychidae,Sem Informações,"-22,9542","-43,2916"
2174,Actinopterygii,Gymnotiformes,Gymnotus,"-22,9558","-43,2806"
3188,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,4789","-42,6572"
4849,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
6782,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0389","-43,505"
3388,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,6006","-43,0917"
1492,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
1497,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
4893,Characiformes,Characidae,Hyphessobrycon eques,"-22,6133","-43,4108"
413,Trichoptera,Polycentropodidae,Sem Informações,"-22,9574","-43,2776"
4473,Characiformes,Characidae,Hyphessobrycon reticulatus,"-23,0231","-43,5017"
3810,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4674","-42,7573"
5528,Characiformes,Crenuchidae,Characidium vidali,"-22,4353","-42,7589"
2854,Actinopterygii,Siluriformes,Ancistrus,"-22,5342","-43,0386"
6471,Siluriformes,Heptapteridae,Pimelodella transitoria,"-22,7856","-43,3117"
5666,Characiformes,Crenuchidae,Sem informação,"-22,5911","-43,0906"
6777,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,4489","-42,7717"
5102,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
6385,Siluriformes,Loricariidae,Sem informação,"-22,4356","-42,7589"
486,Trichoptera,Hydropsychidae,Sem Informações,"-22,9544","-43,2889"
1013,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
4926,Characiformes,Characidae,Astyanax intermedius,"-22,4489","-42,7717"
6109,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6136","-43,1994"
5917,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6231","-43,2306"
1017,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6366,Siluriformes,Heptapteridae,Sem informação,"-22,5831","-43,4469"
1144,Insecta,Odonata,Erythemis,"-22,453","-42,772"
3987,Cyprinodontiformes,Anablepidae,Jenynsia lineata,"-22,8917","-43,2917"
3386,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5797","-43,4208"
3779,Odonata,Aeshnidae,Anax concolor,"-22,4245","-42,743"
5783,Characiformes,Crenuchidae,Characidium vidali,"-22,4214","-42,7386"
2376,Actinopterygii,Siluriformes,Rhamdia,"-22,5216","-42,6301"
2173,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5781","-43,3928"
3649,Hemiptera,Veliidae,Rhagovelia triangula,"-22,5857","-43,1332"
6484,Siluriformes,Heptapteridae,Sem informação,"-22,5336","-42,9281"
5539,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
3294,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9367","-42,8587"
4604,Characiformes,Characidae,Sem informaçao,"-22,5869","-43,4072"
6094,Siluriformes,Loricariidae,Hypostomus affinis,"-22,5969","-43,142"
2852,Actinopterygii,Siluriformes,Kronichthys,"-22,5797","-43,4208"
1227,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
2636,Actinopterygii,Siluriformes,Hisonotus,"-22,5039","-42,8931"
4902,Characiformes,Characidae,Sem informaçao,"-22,8125","-42,6569"
926,Actinopterygii,Siluriformes,Trichomycterus,"-22,9167","-43,5"
4386,Siluriformes,Callichthyidae,Callichthys callichthys,"-22,9189","-42,9156"
1495,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
3792,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4511","-42,771"
3729,Odonata,Aeshnidae,Anax concolor,"-22,5259","-42,7892"
4600,Characiformes,Characidae,Sem informaçao,"-22,6003","-43,2658"
4619,Characiformes,Characidae,Sem informaçao,"-22,5839","-43,1658"
1009,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6734,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9694","-43,4314"
1856,Actinopterygii,Characiformes,Characidium,"-22,5904","-43,4333"
5782,Characiformes,Crenuchidae,Characidium vidali,"-22,5336","-42,9281"
3849,Odonata,Aeshnidae,Gynacantha nervosa,"-22,462","-42,7628"
4881,Characiformes,Characidae,Astyanax taeniatus,"-22,5031","-42,894"
6507,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6133","-43,4108"
3803,Odonata,Aeshnidae,Rhionaeschna serrana,"-22,4328","-42,771"
5181,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
1030,Insecta,Odonata,Hetaerina,"-22,9273","-43,3013"
4450,Characiformes,Characidae,Astyanax taeniatus,"-22,9547","-43,4897"
5793,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,6753","-42,9733"
2234,Actinopterygii,Siluriformes,Sem Informações,"-22,5709","-42,9868"
5665,Characiformes,Crenuchidae,Sem informação,"-22,4942","-42,9981"
