ID_,lat_x,long_y,Familia_,Ordem_
3041,-21.63,"-42,034,528",Pimelodidae,Peixe
3042,-21.63,"-42,034,528",Pimelodidae,Peixe
3043,"-21,698,111","-42,238,944",Pimelodidae,Peixe
3044,"-21,698,111","-42,238,944",Pimelodidae,Peixe
3045,"-21,715,194","-42,342,417",Pimelodidae,Peixe
3046,"-21,715,194","-42,342,417",Pimelodidae,Peixe
3047,"-21,717,389","-41,924,028",Pimelodidae,Peixe
3048,"-21,717,389","-41,924,028",Pimelodidae,Peixe
3049,-21.58,"-42,142,778",Pimelodidae,Peixe
3050,"-21,634,694","-41,761,444",Pimelodidae,Peixe
3051,"-21,634,694","-41,761,444",Pimelodidae,Peixe
3052,"-21,748,528","-42,342,417",Pimelodidae,Peixe
3053,"-21,717,389","-41,924,028",Pimelodidae,Peixe
3054,"-21,717,389","-41,924,028",Pimelodidae,Peixe
3055,-21.58,"-42,142,778",Pimelodidae,Peixe
3056,"-21,634,444","-42,033,861",Pimelodidae,Peixe
3057,"-21,634,444","-42,033,861",Pimelodidae,Peixe
3058,"-21,841,078","-42,576,703",Pimelodidae,Peixe
3059,"-22,029,314","-43,000,878",Pimelodidae,Peixe
3060,"-22,671,147","-4,375,305",Sciaenidae,Peixe
3061,"-22,687,492","-4,382,635",Sciaenidae,Peixe
3062,"-225,099","-44,620,806",Sciaenidae,Peixe
3063,"-22,632,381","-4,389,415",Sciaenidae,Peixe
3064,"-21,577,167","-41,577,167",Sciaenidae,Peixe
3065,"-21,577,167","-41,577,167",Sciaenidae,Peixe
3066,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3067,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3068,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3069,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3070,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3071,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3072,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3073,"-21,637,222","-41,757,694",Sciaenidae,Peixe
3074,-21.63,"-42,034,528",Sciaenidae,Peixe
3075,"-21,698,111","-42,238,944",Sciaenidae,Peixe
3076,"-21,698,111","-42,238,944",Sciaenidae,Peixe
3077,"-21,698,111","-42,238,944",Sciaenidae,Peixe
3078,"-21,634,694","-41,761,444",Sciaenidae,Peixe
3079,"-21,634,444","-42,033,861",Sciaenidae,Peixe
3080,"-21,634,444","-42,033,861",Sciaenidae,Peixe
3081,"-21,634,444","-42,033,861",Sciaenidae,Peixe
3082,"-21,634,694","-41,761,444",Sciaenidae,Peixe
3083,"-21,634,694","-41,761,444",Sciaenidae,Peixe
3084,"-21,748,528","-42,342,417",Sciaenidae,Peixe
3085,"-21,841,078","-42,576,703",Sciaenidae,Peixe
3086,"-22,029,314","-43,000,878",Sciaenidae,Peixe
3087,"-22,671,147","-4,375,305",Poeciliidae,Peixe
3088,"-22,687,492","-4,382,635",Poeciliidae,Peixe
3089,"-225,099","-44,620,806",Poeciliidae,Peixe
3090,"-22,632,381","-4,389,415",Poeciliidae,Peixe
3091,"-20,952,511","-41,861,317",Poeciliidae,Peixe
3092,"-20,952,511","-41,861,317",Poeciliidae,Peixe
3093,"-22,006,178","-41,958,439",Poeciliidae,Peixe
3094,"-22,579,444","-43,436,111",Poeciliidae,Peixe
3095,"-22,586,944","-43,407,222",Poeciliidae,Peixe
3096,"-22,613,611","-43,228,056",Poeciliidae,Peixe
3097,"-22,596,667","-43,238,056",Poeciliidae,Peixe
3098,"-22,604,167","-43,221,111",Poeciliidae,Peixe
3099,"-22,448,561","-42,983,517",Poeciliidae,Peixe
3100,"-21,824,444","-42,521,667",Poeciliidae,Peixe
3101,"-21,850,278","-42,453,056",Poeciliidae,Peixe
3102,"-22,835","-43,498,056",Poeciliidae,Peixe
3103,"-22,838,056","-43,508,056",Poeciliidae,Peixe
3104,-22.24.125,"-42,088,028",Poeciliidae,Peixe
3105,-22.24.125,"-42,088,028",Poeciliidae,Peixe
3106,"-22,724,694","-43,707,639",Poeciliidae,Peixe
3107,"-22,451,056","-426,485",Poeciliidae,Peixe
3108,"-22,478,889","-42,657,222",Poeciliidae,Peixe
3109,"-21,319,167","-41,327,217",Poeciliidae,Peixe
3110,"-21,319,167","-41,327,217",Poeciliidae,Peixe
3111,"-21,273,333","-41,396,944",Poeciliidae,Peixe
3112,"-21,273,331","-41,396,942",Poeciliidae,Peixe
3113,"-22,445,778","-42,208,694",Poeciliidae,Peixe
3114,-22.9.375,"-427,862",Poeciliidae,Peixe
3115,"-22,553,306","-42,692,972",Poeciliidae,Peixe
3116,"-22,514,722","-43,754,167",Poeciliidae,Peixe
3117,"-22,600,556","-43,091,667",Poeciliidae,Peixe
3118,"-22,614,722","-43,388,889",Poeciliidae,Peixe
3119,"-22,575","-43,363,611",Poeciliidae,Peixe
3120,"-22,653,333","-435,375",Poeciliidae,Peixe
3121,"-22,589,722","-43,433,333",Poeciliidae,Peixe
3122,-22.5.925,"-43,414,444",Poeciliidae,Peixe
3123,"-22,612,222","-43,418,056",Poeciliidae,Peixe
3124,"-21,452,233","-41,100,158",Poeciliidae,Peixe
3125,"-21,371,375","-41,095,844",Poeciliidae,Peixe
3126,"-21,230,022","-4,209,325",Poeciliidae,Peixe
3127,"-21,399,083","-41,061,775",Poeciliidae,Peixe
3128,"-21,800,031","-4,158,455",Poeciliidae,Peixe
3129,"-21,793,222","-41,549,306",Poeciliidae,Peixe
3130,"-21,755,031","-41,325,953",Poeciliidae,Peixe
3131,"-22,621,111","-43,241,944",Poeciliidae,Peixe
3132,"-22,613,611","-43,228,056",Poeciliidae,Peixe
3133,"-22,596,667","-43,238,056",Poeciliidae,Peixe
3134,"-22,604,167","-43,221,111",Poeciliidae,Peixe
3135,"-22,557,222","-43,277,222",Poeciliidae,Peixe
3136,"-22,232,233","-419,372",Poeciliidae,Peixe
3137,"-22,426,008","-42,174,189",Poeciliidae,Peixe
3138,"-22,426,008","-42,174,189",Poeciliidae,Peixe
3139,"-223,972","-42,095,033",Poeciliidae,Peixe
3140,"-22,540,639","-42,431,694",Poeciliidae,Peixe
3141,-21.9.071,"-4,171,285",Poeciliidae,Peixe
3142,"-22,886,808","-42,601,525",Poeciliidae,Peixe
3143,"-22,973,719","-43,210,839",Poeciliidae,Peixe
3144,"-22,973,719","-43,210,839",Poeciliidae,Peixe
3145,"-21,715,194","-42,342,417",Poeciliidae,Peixe
3146,"-21,715,194","-42,342,417",Poeciliidae,Peixe
3147,-21.58,"-42,142,778",Poeciliidae,Peixe
3148,"-21,634,694","-41,761,444",Poeciliidae,Peixe
3149,"-22,964,167","-43,211,111",Poeciliidae,Peixe
3150,"-22,237","-42,020,111",Poeciliidae,Peixe
3151,"-22,237","-42,020,111",Poeciliidae,Peixe
3152,"-21,634,444","-42,033,861",Poeciliidae,Peixe
3153,"-21,634,444","-42,033,861",Poeciliidae,Peixe
3154,"-21,634,694","-41,761,444",Poeciliidae,Peixe
3155,"-21,748,528","-42,342,417",Poeciliidae,Peixe
3156,"-21,717,389","-41,924,028",Poeciliidae,Peixe
3157,"-21,717,389","-41,924,028",Poeciliidae,Peixe
3158,-21.58,"-42,142,778",Poeciliidae,Peixe
3159,-21.58,"-42,142,778",Poeciliidae,Peixe
3160,"-21,319,167","-41,327,222",Poeciliidae,Peixe
3161,"-21,319,167","-41,327,217",Poeciliidae,Peixe
3162,"-21,273,331","-41,396,942",Poeciliidae,Peixe
3163,"-21,191,667","-41,555,831",Poeciliidae,Peixe
3164,"-21,191,667","-41,555,831",Poeciliidae,Peixe
3165,"-229,367","-428,587",Poeciliidae,Peixe
3166,"-229,367","-428,587",Poeciliidae,Peixe
3167,"-229,367","-428,587",Poeciliidae,Peixe
3168,"-229,367","-428,587",Poeciliidae,Peixe
3169,"-229,375","-427,862",Poeciliidae,Peixe
3170,"-229,375","-427,862",Poeciliidae,Peixe
3171,"-229,375","-427,862",Poeciliidae,Peixe
3172,"-229,375","-427,862",Poeciliidae,Peixe
3173,"-229,375","-427,862",Poeciliidae,Peixe
3174,"-229,375","-427,862",Poeciliidae,Peixe
3175,"-229,375","-427,862",Poeciliidae,Peixe
3176,"-229,375","-427,862",Poeciliidae,Peixe
3177,"-229,375","-427,862",Poeciliidae,Peixe
3178,"-229,375","-427,862",Poeciliidae,Peixe
3179,"-229,375","-427,862",Poeciliidae,Peixe
3180,"-229,375","-427,862",Poeciliidae,Peixe
3181,"-229,375","-427,862",Poeciliidae,Peixe
3182,"-21,754,444","-41,324,444",Poeciliidae,Peixe
3183,"-21,219,167","-41,310,556",Poeciliidae,Peixe
3184,"-22,964,167","-43,216,389",Haemulidae,Peixe
3185,"-21,634,444","-42,033,861",Haemulidae,Peixe
3186,"-22,559,139","-42,333,444",Ariidae,Peixe
3187,"-22,973,611","-43,210,833",Characidae,Peixe
3188,"-23,041,825","-44,505,614",Characidae,Peixe
3189,"-23,039,047","-44,505,614",Characidae,Peixe
3190,-23.2.075,"-44,716,944",Characidae,Peixe
3191,"-21,800,031","-4,158,455",Characidae,Peixe
3192,-21.63,"-42,034,528",Characidae,Peixe
3193,"-22,426,008","-42,174,189",Characidae,Peixe
3194,"-22,426,008","-42,174,189",Characidae,Peixe
3195,"-223,972","-42,095,033",Prochilodontidae,Peixe
3196,"-22,540,639","-42,431,694",Prochilodontidae,Peixe
3197,-21.9.071,"-4,171,285",Prochilodontidae,Peixe
3198,"-22,559,139","-42,333,444",Prochilodontidae,Peixe
3199,"-21,237,597","-42,122,608",Prochilodontidae,Peixe
3200,"-21,800,031","-4,158,455",Prochilodontidae,Peixe
3201,"-21,577,167","-41,577,167",Prochilodontidae,Peixe
3202,"-21,577,167","-41,577,167",Prochilodontidae,Peixe
3203,"-21,577,167","-41,577,167",Prochilodontidae,Peixe
3204,"-21,637,222","-41,757,694",Prochilodontidae,Peixe
3205,"-21,637,222","-41,757,694",Prochilodontidae,Peixe
3206,-21.63,"-42,034,528",Prochilodontidae,Peixe
3207,"-21,637,222","-41,757,694",Prochilodontidae,Peixe
3208,"-21,637,222","-41,757,694",Prochilodontidae,Peixe
3209,-21.63,"-42,034,528",Prochilodontidae,Peixe
3210,-21.63,"-42,034,528",Prochilodontidae,Peixe
3211,-21.63,"-42,034,528",Prochilodontidae,Peixe
3212,-21.63,"-42,034,528",Prochilodontidae,Peixe
3213,-21.63,"-42,034,528",Prochilodontidae,Peixe
3214,-21.63,"-42,034,528",Prochilodontidae,Peixe
3215,-21.63,"-42,034,528",Prochilodontidae,Peixe
3216,-21.63,"-42,034,528",Prochilodontidae,Peixe
3217,"-21,698,111","-42,238,944",Prochilodontidae,Peixe
3218,"-21,698,111","-42,238,944",Prochilodontidae,Peixe
3219,"-21,698,111","-42,238,944",Prochilodontidae,Peixe
3220,"-21,698,111","-42,238,944",Prochilodontidae,Peixe
3221,"-21,715,194","-42,342,417",Prochilodontidae,Peixe
3222,"-21,715,194","-42,342,417",Prochilodontidae,Peixe
3223,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3224,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3225,-21.58,"-42,142,778",Prochilodontidae,Peixe
3226,-21.58,"-42,142,778",Prochilodontidae,Peixe
3227,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3228,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3229,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3230,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3231,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3232,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3233,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3234,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3235,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3236,"-21,634,694","-41,761,444",Prochilodontidae,Peixe
3237,"-21,748,528","-42,342,417",Prochilodontidae,Peixe
3238,"-21,748,528","-42,342,417",Prochilodontidae,Peixe
3239,"-21,748,528","-42,342,417",Prochilodontidae,Peixe
3240,"-21,748,528","-42,342,417",Prochilodontidae,Peixe
3241,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3242,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3243,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3244,"-21,717,389","-41,924,028",Prochilodontidae,Peixe
3245,-21.58,"-42,142,778",Prochilodontidae,Peixe
3246,-21.58,"-42,142,778",Prochilodontidae,Peixe
3247,-21.58,"-42,142,778",Prochilodontidae,Peixe
3248,"-21,482,222","-41,058,889",Prochilodontidae,Peixe
3249,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3250,"-21,634,444","-42,033,861",Prochilodontidae,Peixe
3251,"-21,841,078","-42,576,703",Prochilodontidae,Peixe
3252,"-21,800,031","-4,158,455",Prochilodontidae,Peixe
3253,"-2,222,585","-42,004,733",Prochilodontidae,Peixe
3254,"-22,232,233","-419,372",Prochilodontidae,Peixe
3255,"-22,276,483","-418,749",Prochilodontidae,Peixe
3256,"-22,292,317","-41,846,172",Prochilodontidae,Peixe
3257,"-22,232,233","-419,372",Syngnathidae,Peixe
3258,"-22,426,008","-42,174,189",Loricariidae,Peixe
3259,"-22,426,008","-42,174,189",Loricariidae,Peixe
3260,"-22,233","-42,035,556",Loricariidae,Peixe
3261,"-22,292,317","-41,846,172",Heptapteridae,Peixe
3262,"-23,072,222","-44,684,444",Heptapteridae,Peixe
3263,"-22,586,944","-43,407,222",Heptapteridae,Peixe
3264,"-22,604,167","-43,221,111",Heptapteridae,Peixe
3265,"-20,914,531","-41,851,508",Heptapteridae,Peixe
3266,"-21,452,233","-41,100,158",Heptapteridae,Peixe
3267,"-20,914,531","-41,851,508",Heptapteridae,Peixe
3268,"-21,965,481","-41,903,539",Heptapteridae,Peixe
3269,"-21,237,597","-42,122,608",Heptapteridae,Peixe
3270,"-21,800,031","-4,158,455",Heptapteridae,Peixe
3271,-21.63,"-42,034,528",Heptapteridae,Peixe
3272,"-21,698,111","-42,238,944",Heptapteridae,Peixe
3273,"-21,698,111","-42,238,944",Heptapteridae,Peixe
3274,"-21,698,111","-42,238,944",Heptapteridae,Peixe
3275,"-21,698,111","-42,238,944",Heptapteridae,Peixe
3276,"-22,586,944","-43,407,222",Heptapteridae,Peixe
3277,"-22,621,111","-43,241,944",Heptapteridae,Peixe
3278,"-22,613,611","-43,228,056",Heptapteridae,Peixe
3279,"-22,596,667","-43,238,056",Heptapteridae,Peixe
3280,"-22,604,167","-43,221,111",Heptapteridae,Peixe
3281,"-22,557,222","-43,277,222",Heptapteridae,Peixe
3282,-22.22.585,"-42,004,733",Heptapteridae,Peixe
3283,"-22,225,983","-4,197,545",Heptapteridae,Peixe
3284,"-22,276,483","-418,749",Heptapteridae,Peixe
3285,"-22,426,008","-42,174,189",Heptapteridae,Peixe
3286,"-22,426,008","-42,174,189",Heptapteridae,Peixe
3287,"-22,540,639","-42,431,694",Heptapteridae,Peixe
3288,-21.9.071,"-4,171,285",Heptapteridae,Peixe
3289,"-22,448,561","-42,983,517",Heptapteridae,Peixe
3290,"-22,448,561","-42,983,517",Heptapteridae,Peixe
3291,"-21,715,194","-42,342,417",Heptapteridae,Peixe
3292,"-21,717,389","-41,924,028",Heptapteridae,Peixe
3293,-21.58,"-42,142,778",Heptapteridae,Peixe
3294,"-22,572,278","-43,034,608",Heptapteridae,Peixe
3295,"-22,382,822","-42,857,644",Heptapteridae,Peixe
3296,"-22,414,089","-42,907,742",Heptapteridae,Peixe
3297,"-22,415,303","-42,903,033",Heptapteridae,Peixe
3298,"-22,407,842","-42,871,447",Heptapteridae,Peixe
3299,"-22,252,183","-4,288,525",Heptapteridae,Peixe
3300,"-22,241,528","-42,085,972",Heptapteridae,Peixe
3301,"-22,233","-42,035,556",Heptapteridae,Peixe
3302,-22.24.125,"-42,088,028",Heptapteridae,Peixe
3303,"-22,241,528","-42,085,972",Heptapteridae,Peixe
3304,"-22,237","-42,020,111",Heptapteridae,Peixe
3305,"-21,634,444","-42,033,861",Heptapteridae,Peixe
3306,"-21,634,444","-42,033,861",Heptapteridae,Peixe
3307,"-21,634,694","-41,761,444",Heptapteridae,Peixe
3308,"-21,748,528","-42,342,417",Heptapteridae,Peixe
3309,"-21,748,528","-42,342,417",Heptapteridae,Peixe
3310,"-21,717,389","-41,924,028",Heptapteridae,Peixe
3311,-21.58,"-42,142,778",Heptapteridae,Peixe
3312,-21.58,"-42,142,778",Heptapteridae,Peixe
3313,"-22,458,333","-42,037,222",Heptapteridae,Peixe
3314,"-22,521,556","-42,630,111",Heptapteridae,Peixe
3315,"-22,553,306","-42,692,972",Heptapteridae,Peixe
3316,"-22,615,244","-42,736,172",Heptapteridae,Peixe
3317,"-22,894,231","-42,794,094",Heptapteridae,Peixe
3318,"-22,886,808","-42,601,525",Heptapteridae,Peixe
3319,"-22,894,231","-42,794,094",Heptapteridae,Peixe
3320,"-22,614,722","-43,388,889",Heptapteridae,Peixe
3321,"-22,575","-43,363,611",Heptapteridae,Peixe
3322,"-225,925","-43,414,444",Heptapteridae,Peixe
3323,"-22,652,222","-43,401,667",Heptapteridae,Peixe
3324,"-22,559,139","-42,333,444",Heptapteridae,Peixe
3325,"-22,671,147","-4,375,305",Heptapteridae,Peixe
3326,"-22,532,436","-43,818,347",Heptapteridae,Peixe
3327,"-22,748,208","-44,125,314",Heptapteridae,Peixe
3328,"-22,711,953","-43,882,097",Heptapteridae,Peixe
3329,"-23,209,361","-4,479,425",Heptapteridae,Peixe
3330,"-23,035,944",-44.7,Heptapteridae,Peixe
3331,"-22,549,444","-43,303,889",Heptapteridae,Peixe
3332,"-22,568,889","-43,381,944",Heptapteridae,Peixe
3333,"-22,561,944","-43,389,444",Heptapteridae,Peixe
3334,"-22,634,722","-43,521,389",Heptapteridae,Peixe
3335,"-22,583,056","-43,446,944",Heptapteridae,Peixe
3336,"-22,579,167","-43,434,167",Heptapteridae,Peixe
3337,"-22,578,056","-43,392,778",Heptapteridae,Peixe
3338,"-22,612,222","-43,418,056",Heptapteridae,Peixe
3339,"-22,613,331","-43,442,778",Heptapteridae,Peixe
3340,"-225,825","-434,375",Heptapteridae,Peixe
3341,"-22,583,056","-43,446,944",Heptapteridae,Peixe
3342,"-22,584,167","-43,443,333",Heptapteridae,Peixe
3343,"-22,579,167","-43,434,444",Heptapteridae,Peixe
3344,"-22,404,019","-42,235,167",Heptapteridae,Peixe
3345,"-22,448,561","-42,983,517",Heptapteridae,Peixe
3346,"-22,448,561","-42,983,517",Heptapteridae,Peixe
3347,"-22,441,889","-42,627,011",Heptapteridae,Peixe
3348,"-22,415,644","-42,587,647",Heptapteridae,Peixe
3349,"-22,404,019","-42,235,167",Heptapteridae,Peixe
3350,"-22,445,778","-42,208,694",Heptapteridae,Peixe
3351,"-22,447,714","-42,228,883",Heptapteridae,Peixe
3352,"-22,394,839","-42,573,647",Heptapteridae,Peixe
3353,"-22,524,917","-43,031,694",Heptapteridae,Peixe
3354,"-22,582,925","-42,575,203",Heptapteridae,Peixe
3355,"-22,582,925","-42,575,203",Heptapteridae,Peixe
3356,"-22,498,864","-42,509,731",Heptapteridae,Peixe
3357,"-22,396,642","-42,584,036",Loricariidae,Peixe
3358,"-22,395,617","-42,584,506",Loricariidae,Peixe
3359,"-22,521,556","-42,630,111",Loricariidae,Peixe
3360,"-22,403,611","-42,588,956",Loricariidae,Peixe
3361,"-224,465","-42,752,075",Loricariidae,Peixe
3362,"-21,810,556","-41,633,611",Loricariidae,Peixe
3363,"-21,637,222","-41,757,694",Loricariidae,Peixe
3364,"-21,637,222","-41,757,694",Loricariidae,Peixe
3365,"-21,637,222","-41,757,694",Loricariidae,Peixe
3366,"-21,637,222","-41,757,694",Loricariidae,Peixe
3367,"-21,637,222","-41,757,694",Loricariidae,Peixe
3368,"-21,637,222","-41,757,694",Loricariidae,Peixe
3369,-21.63,"-42,034,528",Loricariidae,Peixe
3370,"-22,382,819","-42,857,644",Loricariidae,Peixe
3371,"-2,222,585","-42,004,733",Loricariidae,Peixe
3372,"-22,225,983","-4,197,545",Loricariidae,Peixe
3373,"-22,225,983","-4,197,545",Loricariidae,Peixe
3374,"-22,426,008","-42,174,189",Loricariidae,Peixe
3375,"-22,426,008","-42,174,189",Loricariidae,Peixe
3376,-22.3.972,"-42,095,033",Loricariidae,Peixe
3377,"-22,540,639","-42,431,694",Loricariidae,Peixe
3378,"-22,503,889","-42,893,056",Loricariidae,Peixe
3379,"-21,715,194","-42,342,417",Loricariidae,Peixe
3380,"-21,717,389","-41,924,028",Loricariidae,Peixe
3381,-21.58,"-42,142,778",Loricariidae,Peixe
3382,-21.58,"-42,142,778",Loricariidae,Peixe
3383,"-21,634,694","-41,761,444",Loricariidae,Peixe
3384,"-22,382,822","-42,857,644",Loricariidae,Peixe
3385,"-22,414,089","-42,907,742",Loricariidae,Peixe
3386,"-22,415,233","-4,290,325",Loricariidae,Peixe
3387,"-22,415,303","-42,903,033",Loricariidae,Peixe
3388,"-22,407,842","-42,871,447",Loricariidae,Peixe
3389,"-22,233","-42,035,556",Loricariidae,Peixe
3390,"-22,237","-42,020,111",Loricariidae,Peixe
3391,"-22,233","-42,035,556",Loricariidae,Peixe
3392,"-22,237","-42,020,111",Loricariidae,Peixe
3393,"-22,228,611","-42,908,056",Loricariidae,Peixe
3394,"-22,478,889","-42,657,222",Loricariidae,Peixe
3395,"-22,582,778","-42,574,722",Loricariidae,Peixe
3396,"-21,634,444","-42,033,861",Loricariidae,Peixe
3397,"-21,634,444","-42,033,861",Loricariidae,Peixe
3398,"-21,634,444","-42,033,861",Loricariidae,Peixe
3399,"-21,634,694","-41,761,444",Loricariidae,Peixe
3400,"-21,634,694","-41,761,444",Loricariidae,Peixe
3401,"-21,634,694","-41,761,444",Loricariidae,Peixe
3402,"-21,634,694","-41,761,444",Loricariidae,Peixe
3403,"-21,748,528","-42,342,417",Loricariidae,Peixe
3404,"-21,748,528","-42,342,417",Loricariidae,Peixe
3405,"-21,717,389","-41,924,028",Loricariidae,Peixe
3406,"-21,717,389","-41,924,028",Loricariidae,Peixe
3407,-21.58,"-42,142,778",Loricariidae,Peixe
3408,-21.58,"-42,142,778",Loricariidae,Peixe
3409,"-22,477,917","-42,620,614",Loricariidae,Peixe
3410,"-22,587,033","-42,604,708",Loricariidae,Peixe
3411,"-22,347,531","-42,319,056",Loricariidae,Peixe
3412,"-22,521,556","-42,630,111",Loricariidae,Peixe
3413,"-22,553,306","-42,692,972",Loricariidae,Peixe
3414,"-22,615,244","-42,736,172",Loricariidae,Peixe
3415,"-22,514,722","-43,754,167",Loricariidae,Peixe
3416,"-22,600,556","-43,091,667",Loricariidae,Peixe
3417,"-22,614,167","-43,104,722",Loricariidae,Peixe
3418,"-21,733,678","-41,919,061",Loricariidae,Peixe
3419,"-21,633,428","-41,751,811",Rivulidae,Peixe
3420,"-21,634,444","-42,033,861",Rivulidae,Peixe
3421,"-22,559,139","-42,333,444",Characidae,Peixe
3422,"-22,303,339","-42,869,969",Characidae,Peixe
3423,"-22,716,667","-42,083,333",Characidae,Peixe
3424,"-22,566,667","-42,266,667",Characidae,Peixe
3425,"-21,715,194","-42,342,417",Characidae,Peixe
3426,"-21,715,194","-42,342,417",Characidae,Peixe
3427,"-21,717,389","-41,924,028",Characidae,Peixe
3428,"-21,717,389","-41,924,028",Characidae,Peixe
3429,"-21,634,694","-41,761,444",Characidae,Peixe
3430,"-21,634,694","-41,761,444",Characidae,Peixe
3431,"-21,634,694","-41,761,444",Characidae,Peixe
3432,"-21,634,694","-41,761,444",Characidae,Peixe
3433,"-21,748,528","-42,342,417",Cichlidae,Peixe
3434,"-21,717,389","-41,924,028",Cichlidae,Peixe
3435,"-21,717,389","-41,924,028",Loricariidae,Peixe
3436,"-21,634,444","-42,033,861",Loricariidae,Peixe
3437,-21.58,"-42,142,778",Loricariidae,Peixe
3438,"-21,634,694","-41,761,444",Loricariidae,Peixe
3439,"-22,586,944","-43,407,222",Loricariidae,Peixe
3440,"-22,613,611","-43,228,056",Loricariidae,Peixe
3441,"-22,604,167","-43,221,111",Loricariidae,Peixe
3442,-22.22.585,"-42,004,733",Loricariidae,Peixe
3443,"-22,448,561","-42,983,517",Loricariidae,Peixe
3444,"-22,448,561","-42,983,517",Loricariidae,Peixe
3445,"-22,448,561","-42,983,517",Loricariidae,Peixe
3446,"-22,503,889","-42,893,056",Loricariidae,Peixe
3447,"-22,493,611","-42,908,333",Loricariidae,Peixe
