LOCALIDADE,LATITUDE,LONGITUDE,CLASSE,GENERO,FAMILIA,ESPECIE,NUMERO DE REGISTRO NO PORTAL,NOME COMUM,,,,,,,,,,,,,,,,-22.586.156,,Estado/Provincia,,Numero do registro no portal
Parque Nacional Da Serra Dos OrgÃ£os,-22.494.719,-42.997.778,Amphibia,Thoropa,Cycloramphidae,Thoropa miliaris,759793,,,,,,,,,,,,,,,,,,,RJ,,759793
Reserva BiolÃ³gica De PoÃ§o Das Antas,-22.549.167,-42.276.942,Amphibia,Scinax,Hylidae,Scinax hayii,779973,,,,,,,,,,,,,,,,,,,RJ,,779973
Reserva BiolÃ³gica De PoÃ§o Das Antas,-22.549.167,-42.276.942,Amphibia,Scinax,Hylidae,Scinax argyreornatus,779974,,,,,,,,,,,,,,,,,,,RJ,,779974
Reserva BiolÃ³gica De PoÃ§o Das Antas,-22.549.167,-42.276.944,Amphibia,Rhinella,Bufonidae,Rhinella hoogmoedi,779975,,,,,,,,,,,,,,,,,,,RJ,,779975
Reserva BiolÃ³gica De PoÃ§o Das Antas,-22.543.889,-42.278.056,Amphibia,Rhinella,Bufonidae,Rhinella ornata,779976,,,,,,,,,,,,,,,,,,,RJ,,779976
Reserva BiolÃ³gica De PoÃ§o Das Antas,-22.543.889,-42.278.056,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus latrans,779977,,,,,,,,,,,,,,,,,,,RJ,,779977
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.669,Amphibia,Scinax,Hylidae,Scinax littoreus,797542,,,,,,,,,,,,,,,,,,,RJ,,797542
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.669,Amphibia,Scinax,Hylidae,Scinax littoreus,797543,,,,,,,,,,,,,,,,,,,RJ,,797543
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.669,Amphibia,Scinax,Hylidae,Scinax littoreus,797544,,,,,,,,,,,,,,,,,,,RJ,,797544
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.669,Amphibia,Scinax,Hylidae,Scinax littoreus,797545,,,,,,,,,,,,,,,,,,,RJ,,797545
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.669,Amphibia,Scinax,Hylidae,Scinax littoreus,797546,,,,,,,,,,,,,,,,,,,RJ,,797546
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.667,Amphibia,Scinax,Hylidae,Scinax littoreus,797547,,,,,,,,,,,,,,,,,,,RJ,,797547
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.667,Amphibia,Scinax,Hylidae,Scinax littoreus,797548,,,,,,,,,,,,,,,,,,,RJ,,797548
Parque Estadual Da Serra Da Tiririca,-22.978.053,-43.027.667,Amphibia,Scinax,Hylidae,Scinax littoreus,797549,,,,,,,,,,,,,,,,,,,RJ,,797549
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Physalaemus,Leiuperidae,Sem InformaÃ§Ãµes,7987,,,,,,,,,,,,,,,,,,,RJ,,7987
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus fuscus,8027,,,,,,,,,,,,,,,,,,,RJ,,8027
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Dendropsophus,Hylidae,Dendropsophus elegans,8028,,,,,,,,,,,,,,,,,,,RJ,,8028
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Scinax,Hylidae,Scinax alter,8029,,,,,,,,,,,,,,,,,,,RJ,,8029
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Hypsiboas,Hylidae,Hypsiboas albomarginatus,8030,,,,,,,,,,,,,,,,,,,RJ,,8030
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Scinax,Hylidae,Scinax fuscovarius,8041,,,,,,,,,,,,,,,,,,,RJ,,8041
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Hypsiboas,Hylidae,Hypsiboas semilineatus,8042,,,,,,,,,,,,,,,,,,,RJ,,8042
Campus Da Universidade Estadual Do Norte Fluminense,-21.763.322,-41.285.569,Amphibia,Rhinella,Bufonidae,Sem InformaÃ§Ãµes,8043,,,,,,,,,,,,,,,,,,,RJ,,8043
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Dendropsophus,Hylidae,Dendropsophus decipiens,805789,,,,,,,,,,,,,,,,,,,RJ,,805789
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Dendropsophus,Hylidae,Dendropsophus elegans,805790,,,,,,,,,,,,,,,,,,,RJ,,805790
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Dendropsophus,Hylidae,Dendropsophus meridianus,805791,,,,,,,,,,,,,,,,,,,RJ,,805791
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Dendropsophus,Hylidae,Dendropsophus minutus,805792,,,,,,,,,,,,,,,,,,,RJ,,805792
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Proceratophrys,Cycloramphidae,Proceratophrys boiei,805794,,,,,,,,,,,,,,,,,,,RJ,,805794
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Rhinella,Bufonidae,Rhinella icterica,805795,,,,,,,,,,,,,,,,,,,RJ,,805795
Centro Marista SÃ£o JosÃ© Das Paineiras,-22.526.106,-437.275,Amphibia,Scinax,Hylidae,Scinax alter,805796,,,,,,,,,,,,,,,,,,,RJ,,805796
Parque Nacional Da Tijuca,-22.954.014,-43.291.217,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus albofrenatus,806116,,,,,,,,,,,,,,,,,,,RJ,,806116
Parque Nacional Da Tijuca,-22.956.644,-43.280.003,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus albofrenatus,806117,,,,,,,,,,,,,,,,,,,RJ,,806117
Parque Nacional Da Tijuca,-22.954.014,-43.291.217,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus albofrenatus,806118,,,,,,,,,,,,,,,,,,,RJ,,806118
Parque Nacional Da Tijuca,-22.954.014,-43.291.217,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus albofrenatus,806119,,,,,,,,,,,,,,,,,,,RJ,,806119
Parque Nacional Da Tijuca,-22.956.642,-43.280.003,Amphibia,Crossodactylus,Hylodidae,Crossodactylus gaudichaudii,806167,,,,,,,,,,,,,,,,,,,RJ,,806167
Reserva BiolÃ³gica Estadual Da Praia Do Sul,-23.158.214,-44.305.725,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806416,,,,,,,,,,,,,,,,,,,RJ,,806416
Reserva BiolÃ³gica Estadual Da Praia Do Sul,-23.157.631,-44.305.564,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806417,,,,,,,,,,,,,,,,,,,RJ,,806417
Reserva BiolÃ³gica Estadual Da Praia Do Sul,-23.158.489,-44.305.936,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806418,,,,,,,,,,,,,,,,,,,RJ,,806418
Parque Estadual Da Ilha Grande,-23.134.981,-4.430.375,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806806,,,,,,,,,,,,,,,,,,,RJ,,806806
Parque Estadual Da Ilha Grande,-23.168.947,-44.337.517,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806807,,,,,,,,,,,,,,,,,,,RJ,,806807
Parque Estadual Da Ilha Grande,-23.165.311,-44.337.328,Amphibia,Crossodactylus,Hylodidae,Crossodactylus gaudichaudii,806808,,,,,,,,,,,,,,,,,,,RJ,,806808
Parque Estadual Da Ilha Grande,-23.191.161,-4.421.015,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806809,,,,,,,,,,,,,,,,,,,RJ,,806809
Parque Estadual Da Ilha Grande,-23.191.161,-4.421.015,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806810,,,,,,,,,,,,,,,,,,,RJ,,806810
Parque Estadual Da Ilha Grande,-23.192.447,-44.231.792,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806811,,,,,,,,,,,,,,,,,,,RJ,,806811
Parque Estadual Da Ilha Grande,-23.191.161,-4.421.015,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806812,,,,,,,,,,,,,,,,,,,RJ,,806812
Parque Estadual Da Ilha Grande,-23.191.161,-4.421.015,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806813,,,,,,,,,,,,,,,,,,,RJ,,806813
Parque Estadual Da Ilha Grande,-23.176.431,-441.731,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806814,,,,,,,,,,,,,,,,,,,RJ,,806814
Parque Estadual Da Ilha Grande,-23.173.439,-44.167.958,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806815,,,,,,,,,,,,,,,,,,,RJ,,806815
Parque Estadual Da Ilha Grande,-23.171.078,-44.179.825,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806816,,,,,,,,,,,,,,,,,,,RJ,,806816
Parque Estadual Da Ilha Grande,-23.171.078,-44.179.825,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806817,,,,,,,,,,,,,,,,,,,RJ,,806817
Parque Estadual Da Ilha Grande,-23.171,-44.180.361,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806818,,,,,,,,,,,,,,,,,,,RJ,,806818
Parque Estadual Da Ilha Grande,-23.171,-44.180.361,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806819,,,,,,,,,,,,,,,,,,,RJ,,806819
Parque Estadual Da Ilha Grande,-2.318.905,-44.202.622,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806820,,,,,,,,,,,,,,,,,,,RJ,,806820
Parque Estadual Da Ilha Grande,-23.173.631,-44.166.489,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806821,,,,,,,,,,,,,,,,,,,RJ,,806821
Parque Estadual Da Ilha Grande,-23.189.753,-44.207.408,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806822,,,,,,,,,,,,,,,,,,,RJ,,806822
Parque Estadual Da Ilha Grande,-23.178.678,-44.179.842,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806823,,,,,,,,,,,,,,,,,,,RJ,,806823
Parque Estadual Da Ilha Grande,-23.173.675,-44.166.361,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806824,,,,,,,,,,,,,,,,,,,RJ,,806824
Parque Estadual Da Ilha Grande,-23.177.203,-44.176.225,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806825,,,,,,,,,,,,,,,,,,,RJ,,806825
Parque Estadual Da Ilha Grande,-2.318.265,-44.201.056,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806826,,,,,,,,,,,,,,,,,,,RJ,,806826
Parque Estadual Da Ilha Grande,-23.193.133,-4.421.725,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806827,,,,,,,,,,,,,,,,,,,RJ,,806827
Parque Estadual Da Ilha Grande,-23.169.639,-44.183.931,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806828,,,,,,,,,,,,,,,,,,,RJ,,806828
Parque Estadual Da Ilha Grande,-23.176.547,-44.173.347,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806829,,,,,,,,,,,,,,,,,,,RJ,,806829
Parque Estadual Da Ilha Grande,-23.177.047,-44.175.758,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806830,,,,,,,,,,,,,,,,,,,RJ,,806830
Parque Estadual Da Ilha Grande,-23.192.342,-44.226.108,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806831,,,,,,,,,,,,,,,,,,,RJ,,806831
Parque Estadual Da Ilha Grande,-23.144.286,-44.173.825,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806832,,,,,,,,,,,,,,,,,,,RJ,,806832
Parque Estadual Da Ilha Grande,-23.168.392,-44.183.578,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806833,,,,,,,,,,,,,,,,,,,RJ,,806833
Parque Estadual Da Ilha Grande,-23.193.003,-44.215.214,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806834,,,,,,,,,,,,,,,,,,,RJ,,806834
Parque Estadual Da Ilha Grande,-23.181.664,-44.202.358,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806835,,,,,,,,,,,,,,,,,,,RJ,,806835
Parque Estadual Da Ilha Grande,-23.176.467,-44.173.319,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806836,,,,,,,,,,,,,,,,,,,RJ,,806836
Parque Estadual Da Ilha Grande,-23.174.778,-44.171.533,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806837,,,,,,,,,,,,,,,,,,,RJ,,806837
Parque Estadual Da Ilha Grande,-23.173.683,-44.166.331,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806838,,,,,,,,,,,,,,,,,,,RJ,,806838
Parque Estadual Da Ilha Grande,-23.192.383,-44.212.236,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806839,,,,,,,,,,,,,,,,,,,RJ,,806839
Parque Estadual Da Ilha Grande,-23.146.319,-44.174.364,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806840,,,,,,,,,,,,,,,,,,,RJ,,806840
Parque Estadual Da Ilha Grande,-23.195.447,-44.175.444,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806841,,,,,,,,,,,,,,,,,,,RJ,,806841
Parque Estadual Da Ilha Grande,-23.129.914,-44.185.569,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806842,,,,,,,,,,,,,,,,,,,RJ,,806842
Parque Estadual Da Ilha Grande,-23.145.058,-44.174.308,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806843,,,,,,,,,,,,,,,,,,,RJ,,806843
Parque Estadual Da Ilha Grande,-23.158.214,-44.305.725,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806844,,,,,,,,,,,,,,,,,,,RJ,,806844
Parque Estadual Da Ilha Grande,-23.146.225,-44.176.058,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806845,,,,,,,,,,,,,,,,,,,RJ,,806845
Parque Estadual Da Ilha Grande,-23.166.411,-44.182.508,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806846,,,,,,,,,,,,,,,,,,,RJ,,806846
Parque Estadual Da Ilha Grande,-2.315.095,-44.306.442,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806847,,,,,,,,,,,,,,,,,,,RJ,,806847
Parque Estadual Da Ilha Grande,-23.151.647,-44.169.475,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806848,,,,,,,,,,,,,,,,,,,RJ,,806848
Parque Estadual Da Ilha Grande,-23.141.244,-44.183.789,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806849,,,,,,,,,,,,,,,,,,,RJ,,806849
Parque Estadual Da Ilha Grande,-23.164.589,-44.180.139,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806850,,,,,,,,,,,,,,,,,,,RJ,,806850
Parque Estadual Da Ilha Grande,-23.159.381,-44.178.297,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806851,,,,,,,,,,,,,,,,,,,RJ,,806851
Parque Estadual Da Ilha Grande,-23.156.419,-44.176.422,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806852,,,,,,,,,,,,,,,,,,,RJ,,806852
Parque Estadual Da Ilha Grande,-23.140.175,-44.187.125,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806853,,,,,,,,,,,,,,,,,,,RJ,,806853
Parque Estadual Da Ilha Grande,-23.140.253,-44.187.475,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806854,,,,,,,,,,,,,,,,,,,RJ,,806854
Parque Estadual Da Ilha Grande,-23.140.522,-44.187.967,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806855,,,,,,,,,,,,,,,,,,,RJ,,806855
Parque Estadual Da Ilha Grande,-23.166.411,-44.182.508,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806856,,,,,,,,,,,,,,,,,,,RJ,,806856
Parque Estadual Da Ilha Grande,-23.191.067,-44.210.033,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806857,,,,,,,,,,,,,,,,,,,RJ,,806857
Parque Estadual Da Ilha Grande,-23.192.567,-44.225.583,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806858,,,,,,,,,,,,,,,,,,,RJ,,806858
Parque Estadual Da Ilha Grande,-23.176.442,-44.173.233,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806859,,,,,,,,,,,,,,,,,,,RJ,,806859
Parque Estadual Da Ilha Grande,-23.192.275,-44.192.944,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806860,,,,,,,,,,,,,,,,,,,RJ,,806860
Parque Estadual Da Ilha Grande,-23.176.886,-44.174.997,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806861,,,,,,,,,,,,,,,,,,,RJ,,806861
Parque Estadual Da Ilha Grande,-23.182.178,-44.202.169,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806862,,,,,,,,,,,,,,,,,,,RJ,,806862
Parque Estadual Da Ilha Grande,-23.177.064,-44.176.019,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806863,,,,,,,,,,,,,,,,,,,RJ,,806863
Parque Estadual Da Ilha Grande,-231.696,-44.183.908,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806864,,,,,,,,,,,,,,,,,,,RJ,,806864
Parque Estadual Da Ilha Grande,-23.145.181,-44.174.378,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806865,,,,,,,,,,,,,,,,,,,RJ,,806865
Parque Estadual Da Ilha Grande,-23.173.414,-44.167.981,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806866,,,,,,,,,,,,,,,,,,,RJ,,806866
Parque Estadual Da Ilha Grande,-23.107.722,-44.240.783,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806867,,,,,,,,,,,,,,,,,,,RJ,,806867
Parque Estadual Da Ilha Grande,-23.147.806,-44.182.894,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806868,,,,,,,,,,,,,,,,,,,RJ,,806868
Parque Estadual Da Ilha Grande,-23.168.014,-44.183.842,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806869,,,,,,,,,,,,,,,,,,,RJ,,806869
Parque Estadual Da Ilha Grande,-23.138.392,-44.179.875,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806870,,,,,,,,,,,,,,,,,,,RJ,,806870
Parque Estadual Da Ilha Grande,-23.158.517,-44.305.936,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806871,,,,,,,,,,,,,,,,,,,RJ,,806871
Parque Estadual Da Ilha Grande,-23.171.464,-44.180.353,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806872,,,,,,,,,,,,,,,,,,,RJ,,806872
Parque Estadual Da Ilha Grande,-23.192.592,-44.232.133,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806873,,,,,,,,,,,,,,,,,,,RJ,,806873
Parque Estadual Da Ilha Grande,-23.140.881,-44.181.783,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806874,,,,,,,,,,,,,,,,,,,RJ,,806874
Parque Estadual Da Ilha Grande,-23.171.064,-44.180.761,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806875,,,,,,,,,,,,,,,,,,,RJ,,806875
Parque Estadual Da Ilha Grande,-23.157.631,-44.305.564,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806876,,,,,,,,,,,,,,,,,,,RJ,,806876
Parque Estadual Da Ilha Grande,-23.176.881,-44.208.283,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806877,,,,,,,,,,,,,,,,,,,RJ,,806877
Parque Estadual Da Ilha Grande,-23.180.161,-44.203.919,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806878,,,,,,,,,,,,,,,,,,,RJ,,806878
Parque Estadual Da Ilha Grande,-23.148.694,-44.305.836,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806879,,,,,,,,,,,,,,,,,,,RJ,,806879
Parque Estadual Da Ilha Grande,-23.108.789,-44.239.314,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806880,,,,,,,,,,,,,,,,,,,RJ,,806880
Parque Estadual Da Ilha Grande,-23.151.378,-44.306.417,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806881,,,,,,,,,,,,,,,,,,,RJ,,806881
Parque Estadual Da Ilha Grande,-23.152.528,-44.169.856,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806882,,,,,,,,,,,,,,,,,,,RJ,,806882
Parque Estadual Da Ilha Grande,-23.152.322,-441.694,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806883,,,,,,,,,,,,,,,,,,,RJ,,806883
Parque Estadual Da Ilha Grande,-23.146.119,-44.179.958,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806884,,,,,,,,,,,,,,,,,,,RJ,,806884
Parque Estadual Da Ilha Grande,-23.146.858,-44.181.294,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806885,,,,,,,,,,,,,,,,,,,RJ,,806885
Parque Estadual Da Ilha Grande,-23.145.242,-44.189.008,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806886,,,,,,,,,,,,,,,,,,,RJ,,806886
Parque Estadual Da Ilha Grande,-23.147.892,-44.183.081,Amphibia,Hylodes,Hylodidae,Hylodes fredi,806887,,,,,,,,,,,,,,,,,,,RJ,,806887
Parque Nacional Da Serra Dos OrgÃ£os,-22.458.331,-43.001.942,Amphibia,Scinax,Hylidae,Scinax melloi,813103,,,,,,,,,,,,,,,,,,,RJ,,813103
Parque Nacional Da Serra Dos OrgÃ£os,-22.448.056,-43.005.278,Amphibia,Dendrophryniscus,Bufonidae,Dendrophryniscus organensis,813104,,,,,,,,,,,,,,,,,,,RJ,,813104
Parque Nacional Da Serra Dos OrgÃ£os,-22.458.608,-43.004.719,Amphibia,Cycloramphus,Cycloramphidae,Cycloramphus brasiliensis,813105,,,,,,,,,,,,,,,,,,,RJ,,813105
Parque Nacional Da Serra Dos OrgÃ£os,-22.458.608,-43.004.719,Amphibia,Hylodes,Hylodidae,Hylodes asper,813106,,,,,,,,,,,,,,,,,,,RJ,,813106
Parque Nacional Da Serra Dos OrgÃ£os,-22.448.056,-43.004.722,Amphibia,Hylodes,Hylodidae,Hylodes pipilans,813107,,,,,,,,,,,,,,,,,,,RJ,,813107
Parque Nacional Da Serra Dos OrgÃ£os,-22.448.056,-43.004.722,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus marmoratus,813108,,,,,,,,,,,,,,,,,,,RJ,,813108
Parque Nacional Da Serra Dos OrgÃ£os,-224.475,-43.005.278,Amphibia,Rhinella,Bufonidae,Rhinella ornata,813109,,,,,,,,,,,,,,,,,,,RJ,,813109
Parque Nacional Da Serra Dos OrgÃ£os,-224.475,-43.005.278,Amphibia,Euparkerella,Strabomantidae,Euparkerella brasiliensis,813110,,,,,,,,,,,,,,,,,,,RJ,,813110
Parque Nacional Da Serra Dos OrgÃ£os,-22.451.667,-43.001.667,Amphibia,Crossodactylus,Hylodidae,Crossodactylus aeneus,813111,,,,,,,,,,,,,,,,,,,RJ,,813111
Parque Nacional Da Serra Dos OrgÃ£os,-22.451.667,-43.001.667,Amphibia,Hylodes,Hylodidae,Hylodes pipilans,813112,,,,,,,,,,,,,,,,,,,RJ,,813112
Parque Nacional Da Serra Dos OrgÃ£os,-22.451.667,-43.001.667,Amphibia,Ischnocnema,Brachycephalidae,Ischnocnema guentheri,813113,,,,,,,,,,,,,,,,,,,RJ,,813113
Parque Nacional Da Serra Dos OrgÃ£os,-22.458.606,-43.004.717,Amphibia,Hylodes,Hylodidae,Hylodes asper,813114,,,,,,,,,,,,,,,,,,,RJ,,813114
Parque Nacional Da Serra Dos OrgÃ£os,-224.875,-42.990.833,Amphibia,Crossodactylus,Hylodidae,Crossodactylus aeneus,813115,,,,,,,,,,,,,,,,,,,RJ,,813115
Parque Nacional Da Serra Dos OrgÃ£os,-224.475,-43.005.278,Amphibia,Ischnocnema,Brachycephalidae,Ischnocnema octavioi,813118,,,,,,,,,,,,,,,,,,,RJ,,813118
Parque Nacional Da Serra Dos OrgÃ£os,-22.456.633,-42.991.858,Amphibia,Bokermannohyla,Hylidae,Bokermannohyla carvalhoi,740322,,,,,,,,,,,,,,,,,,,RJ,,740322
Parque Nacional Da Serra Dos OrgÃ£os,-22.456.636,-42.991.861,Amphibia,Bokermannohyla,Hylidae,Bokermannohyla circumdata,740323,,,,,,,,,,,,,,,,,,,RJ,,740323
Parque Nacional Da Serra Dos OrgÃ£os,-22.452.769,-42.992.194,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus arildae,740324,,,,,,,,,,,,,,,,,,,RJ,,740324
Parque Nacional Da Serra Dos OrgÃ£os,-22.452.767,-42.992.192,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus arildae,740325,,,,,,,,,,,,,,,,,,,RJ,,740325
Parque Nacional Da Serra Dos OrgÃ£os,-22.452.767,-42.992.192,Amphibia,Aplastodiscus,Hylidae,Aplastodiscus arildae,740326,,,,,,,,,,,,,,,,,,,RJ,,740326
Parque Nacional Da Serra Dos OrgÃ£os,-22.452.767,-42.992.192,Amphibia,Bokermannohyla,Hylidae,Bokermannohyla circumdata,740327,,,,,,,,,,,,,,,,,,,RJ,,740327
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Elachistocleis,Microhylidae,Elachistocleis bicolor,740755,,,,,,,,,,,,,,,,,,,RJ,,740755
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus notoaktites,740756,,,,,,,,,,,,,,,,,,,RJ,,740756
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Scinax,Hylidae,Scinax nasicus,740757,,,,,,,,,,,,,,,,,,,RJ,,740757
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Scinax,Hylidae,Scinax argyreornatus,740758,,,,,,,,,,,,,,,,,,,RJ,,740758
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Hypsiboas,Hylidae,Hypsiboas semilineatus,740759,,,,,,,,,,,,,,,,,,,RJ,,740759
SÃ­tio ColÃ´nia - Centro Do MunicÃ­pio,-22.412.436,-442.885,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus fuscus,740760,,,,,,,,,,,,,,,,,,,RJ,,740760
Distrito De FumaÃ§a,-22.327.292,-44.348.836,Amphibia,Leptodactylus,Leptodactylidae,Leptodactylus latrans,740761,,,,,,,,,,,,,,,,,,,RJ,,740761
Distrito De FumaÃ§a,-22.327.292,-44.348.836,Amphibia,Rhinella,Bufonidae,Rhinella icterica,740762,,,,,,,,,,,,,,,,,,,RJ,,740762
Distrito De FumaÃ§a,-22.327.292,-44.348.836,Amphibia,Hypsiboas,Hylidae,Hypsiboas albopunctatus,740763,,,,,,,,,,,,,,,,,,,RJ,,740763
Distrito De FumaÃ§a,-22.327.292,-44.348.836,Amphibia,Dendropsophus,Hylidae,Dendropsophus decipiens,740764,,,,,,,,,,,,,,,,,,,RJ,,740764
Distrito De FumaÃ§a,-22.327.292,-44.348.836,Amphibia,Dendropsophus,Hylidae,Dendropsophus minutus,740765,,,,,,,,,,,,,,,,,,,RJ,,740765
